Customer ID,"Avg Monthly Sent Emails
(Jan-Oct)","Avg Monthly Sent Emails 
(Nov-Dec)","Avg Monthly Subscribers
",Email Provider,Avg Monthly Opened Emails,"Avg Mthly Sales $ 
(via Email Campaigns)","Avg Mthly Sales $
(Total)"
1245,76203,"167,647",15081,Third Party Solution,2286.09,"$57,091 ","$1,427,275 "
1246,7474,"9,193",7370,Shopify Email,672.66,"$3,102 ","$51,700 "
1247,24134,"44,165",10613,Third Party Solution,482.68,"$27,456 ","$549,120 "
1248,69391,"149,191",18437,Third Party Solution,693.91,"$58,924 ","$982,067 "
1249,2066,"2,211",3386,Shopify Email,185.94,$69 ,"$2,300 "
1250,31478,"61,067",8948,Third Party Solution,944.34,"$45,853 ","$1,146,325 "
1251,42808,"68,065",7681,Shopify Email,1712.32,"$3,294 ","$65,880 "
1252,109671,"220,439",12301,Third Party Solution,1096.71,"$58,485 ","$1,169,700 "
1253,36647,"67,797",7528,Third Party Solution,732.94,"$12,615 ","$315,375 "
1254,28026,"54,090",9266,Third Party Solution,280.26,"$22,085 ","$441,700 "
1255,20445,"40,277",8280,Third Party Solution,408.9,"$37,293 ","$621,550 "
1256,76632,"159,395",19341,Third Party Solution,766.32,"$57,124 ","$952,067 "
1257,15869,"29,675",7516,Third Party Solution,476.07,"$46,716 ","$934,320 "
1258,2603,"3,046",439,Shopify Email,208.24,"$1,385 ","$27,700 "
1259,112476,"245,198",17173,Third Party Solution,2249.52,"$51,595 ","$859,917 "
1260,19423,"36,321",8736,Third Party Solution,388.46,"$20,297 ","$1,014,850 "
1261,27182,"48,928",11342,Third Party Solution,815.46,"$8,481 ","$141,350 "
1262,41312,"77,667",10085,Third Party Solution,413.12,"$47,456 ","$2,372,800 "
1263,3137,"4,360",6597,Shopify Email,125.48,"$3,045 ","$50,750 "
1264,80832,"172,980",13694,Third Party Solution,2424.96,"$55,726 ","$5,572,600 "
1265,11128,"18,584",7100,Shopify Email,778.96,"$3,940 ","$131,333 "
1266,52867,"109,963",14752,Third Party Solution,1586.01,"$52,351 ","$2,617,550 "
1267,22116,"29,193",11980,Shopify Email,1548.12,"$2,899 ","$72,475 "
1268,34802,"66,472",10917,Third Party Solution,696.04,"$15,525 ","$258,750 "
1269,1790,"2,005",3039,Shopify Email,107.4,$62 ,"$1,033 "
1270,39625,"76,873",11222,Third Party Solution,792.5,"$29,269 ","$585,380 "
1271,32263,"58,719",10264,Third Party Solution,967.89,"$9,221 ","$307,367 "
1272,29488,"57,796",8589,Third Party Solution,589.76,"$10,432 ","$260,800 "
1273,52805,"106,666",16185,Third Party Solution,1584.15,"$56,427 ","$1,880,900 "
1274,64677,"97,662",10868,Shopify Email,5174.16,"$4,005 ","$133,500 "
1275,28178,"51,848",11318,Third Party Solution,281.78,"$40,114 ","$1,337,133 "
1276,107294,"214,588",12582,Third Party Solution,3218.82,"$52,457 ","$1,049,140 "
1277,35514,"68,187",9868,Shopify Email,3551.4,"$4,775 ","$95,500 "
1278,28642,"55,279",9842,Third Party Solution,286.42,"$46,355 ","$2,317,750 "
1279,2394,"2,609",5501,Shopify Email,215.46,"$1,152 ","$19,200 "
1280,2049,"2,315",4113,Shopify Email,163.92,$150 ,"$3,750 "
1281,1531,"1,776",2136,Shopify Email,137.79,$291 ,"$9,700 "
1282,99175,"207,276",13788,Third Party Solution,1983.5,"$50,508 ","$1,262,700 "
1283,2981,"3,458",717,Shopify Email,208.67,"$1,479 ","$36,975 "
1284,9476,"12,319",7447,Shopify Email,758.08,"$4,452 ","$148,400 "
1285,103213,"216,747",19575,Third Party Solution,3096.39,"$54,509 ","$5,450,900 "
1286,50279,"73,407",8939,Shopify Email,4022.32,"$2,856 ","$57,120 "
1287,36070,"64,926",10065,Third Party Solution,1082.1,"$29,137 ","$485,617 "
1288,26360,"51,929",9738,Third Party Solution,263.6,"$30,994 ","$619,880 "
1289,11523,"14,749",7300,Shopify Email,1152.3,"$4,744 ","$94,880 "
1290,12159,"20,792",6815,Shopify Email,729.54,"$2,676 ","$89,200 "
1291,7877,"13,470",7199,Shopify Email,315.08,"$3,778 ","$62,967 "
1292,356,388,5657,Shopify Email,28.48,"$1,682 ","$33,640 "
1293,70379,"152,722",14228,Third Party Solution,2111.37,"$50,391 ","$839,850 "
1294,21248,"38,884",9174,Shopify Email,1062.4,"$3,482 ","$58,033 "
1295,854,982,2165,Shopify Email,76.86,"$1,477 ","$36,925 "
1296,12394,"18,219",6562,Shopify Email,1239.4,"$2,128 ","$35,467 "
1297,3337,"5,906",7411,Shopify Email,166.85,"$4,126 ","$68,767 "
1298,4611,"7,793",7328,Shopify Email,461.1,"$2,589 ","$51,780 "
1299,41255,"74,259",10893,Third Party Solution,412.55,"$46,946 ","$1,173,650 "
1300,119043,"258,323",13350,Third Party Solution,3571.29,"$54,590 ","$5,459,000 "
1301,65214,"80,865",11327,Shopify Email,3912.84,"$4,912 ","$122,800 "
1302,7337,"12,179",7295,Shopify Email,586.96,"$3,636 ","$121,200 "
1303,5555,"9,221",6833,Shopify Email,499.95,"$2,956 ","$98,533 "
1304,17529,"34,182",10760,Third Party Solution,350.58,"$6,886 ","$172,150 "
1305,16705,"32,575",10339,Third Party Solution,167.05,"$20,703 ","$517,575 "
1306,4788,"7,613",7070,Shopify Email,430.92,"$3,255 ","$81,375 "
1307,8071,"10,654",6572,Shopify Email,322.84,"$4,707 ","$94,140 "
1308,55566,"118,911",14746,Third Party Solution,1666.98,"$53,671 ","$1,789,033 "
1309,3495,"5,068",6021,Shopify Email,244.65,"$4,536 ","$90,720 "
1310,41390,"75,330",9009,Third Party Solution,827.8,"$49,895 ","$831,583 "
1311,78889,"171,978",15337,Third Party Solution,1577.78,"$57,884 ","$1,929,467 "
1312,91231,"194,322",16968,Third Party Solution,912.31,"$56,927 ","$1,138,540 "
1313,51281,"102,562",15898,Third Party Solution,1538.43,"$53,361 ","$5,336,100 "
1314,6467,"9,377",7473,Shopify Email,452.69,"$4,545 ","$113,625 "
1315,24397,"48,550",7897,Third Party Solution,731.91,"$35,836 ","$597,267 "
1316,66421,"138,820",12236,Third Party Solution,1992.63,"$50,159 ","$835,983 "
1317,41131,"76,092",7949,Third Party Solution,411.31,"$39,221 ","$653,683 "
1318,34746,"63,585",9405,Shopify Email,3127.14,"$4,250 ","$106,250 "
1319,6091,"9,137",6909,Shopify Email,548.19,"$2,870 ","$57,400 "
1320,36613,"68,100",7952,Third Party Solution,1098.39,"$38,680 ","$644,667 "
1321,9997,"17,995",6228,Shopify Email,499.85,"$3,743 ","$74,860 "
1322,50592,"107,761",12198,Third Party Solution,505.92,"$51,499 ","$1,287,475 "
1323,21366,"40,809",10707,Third Party Solution,640.98,"$8,761 ","$438,050 "
1324,119312,"242,203",17421,Third Party Solution,3579.36,"$55,153 ","$1,378,825 "
1325,1702,"1,974",3670,Shopify Email,102.12,$300 ,"$5,000 "
1326,14380,"23,008",7293,Shopify Email,719,"$3,073 ","$51,217 "
1327,38047,"75,333",9538,Third Party Solution,1141.41,"$39,303 ","$1,310,100 "
1328,57129,"114,829",17378,Third Party Solution,1142.58,"$55,864 ","$1,862,133 "
1329,89,93,639,Shopify Email,5.34,$682 ,"$11,367 "
1330,95864,"198,438",12710,Third Party Solution,1917.28,"$53,569 ","$1,785,633 "
1331,315,337,5773,Shopify Email,22.05,"$1,091 ","$36,367 "
1332,102244,"213,690",16379,Third Party Solution,2044.88,"$50,767 ","$1,692,233 "
1333,7568,"10,217",7392,Shopify Email,529.76,"$2,038 ","$67,933 "
1334,5109,"6,999",6036,Shopify Email,255.45,"$2,741 ","$91,367 "
1335,34179,"67,674",11005,Third Party Solution,341.79,"$19,864 ","$662,133 "
1336,8683,"15,282",6466,Shopify Email,781.47,"$4,642 ","$77,367 "
1337,43793,"56,055",13790,Shopify Email,2627.58,"$2,361 ","$39,350 "
1338,17722,"32,963",10863,Third Party Solution,177.22,"$21,202 ","$706,733 "
1339,58717,"94,534",10676,Shopify Email,4697.36,"$4,434 ","$147,800 "
1340,409,487,4837,Shopify Email,16.36,"$1,147 ","$38,233 "
1341,50721,"105,500",18714,Third Party Solution,1014.42,"$58,088 ","$1,452,200 "
1342,104868,"226,515",16838,Third Party Solution,3146.04,"$59,725 ","$1,493,125 "
1343,20947,"28,488",10281,Shopify Email,2094.7,"$3,066 ","$51,100 "
1344,5767,"8,420",6205,Shopify Email,288.35,"$4,954 ","$123,850 "
1345,106779,"214,626",15597,Third Party Solution,1067.79,"$59,665 ","$2,983,250 "
1346,25446,"49,365",10858,Third Party Solution,254.46,"$5,906 ","$147,650 "
1347,40045,"50,056",10817,Shopify Email,2402.7,"$3,684 ","$61,400 "
1348,18163,"35,963",9336,Third Party Solution,363.26,"$26,726 ","$890,867 "
1349,18398,"33,668",11736,Third Party Solution,551.94,"$34,177 ","$1,139,233 "
1350,22528,"41,226",10525,Third Party Solution,675.84,"$14,904 ","$298,080 "
1351,341,392,2467,Shopify Email,27.28,"$1,095 ","$36,500 "
1352,14838,"24,186",7416,Shopify Email,741.9,"$2,010 ","$67,000 "
1353,98113,"209,962",12385,Third Party Solution,981.13,"$54,041 ","$1,801,367 "
1354,34935,"44,367",9408,Shopify Email,1397.4,"$4,206 ","$84,120 "
1355,104787,"215,861",14726,Third Party Solution,3143.61,"$58,183 ","$2,909,150 "
1356,20843,"38,560",7654,Third Party Solution,208.43,"$23,003 ","$1,150,150 "
1357,99368,"215,629",16492,Third Party Solution,2981.04,"$50,431 ","$2,521,550 "
1358,31417,"60,949",11809,Third Party Solution,942.51,"$43,015 ","$716,917 "
1359,55366,"71,422",8120,Shopify Email,3875.62,"$2,435 ","$60,875 "
1360,100803,"202,614",16075,Third Party Solution,3024.09,"$54,177 ","$5,417,700 "
1361,115201,"245,378",18223,Third Party Solution,1152.01,"$51,517 ","$1,030,340 "
1362,15668,"19,742",13688,Shopify Email,1096.76,"$4,402 ","$73,367 "
1363,31198,"58,028",11516,Third Party Solution,311.98,"$49,312 ","$1,643,733 "
1364,14515,"25,111",6680,Shopify Email,580.6,"$4,016 ","$133,867 "
1365,20684,"38,886",9673,Third Party Solution,413.68,"$21,354 ","$427,080 "
1366,19393,"35,683",11493,Third Party Solution,387.86,"$12,511 ","$625,550 "
1367,89810,"189,499",12900,Third Party Solution,898.1,"$53,908 ","$898,467 "
1368,45438,"90,876",16845,Third Party Solution,1363.14,"$51,627 ","$1,032,540 "
1369,19116,"37,659",10476,Third Party Solution,191.16,"$12,870 ","$643,500 "
1370,25813,"48,270",8697,Third Party Solution,774.39,"$22,523 ","$1,126,150 "
1371,33827,"64,271",10447,Third Party Solution,338.27,"$7,952 ","$198,800 "
1372,24131,"48,021",11720,Third Party Solution,241.31,"$34,174 ","$854,350 "
1373,21079,"38,575",10392,Third Party Solution,210.79,"$37,509 ","$1,250,300 "
1374,21761,"41,781",9706,Third Party Solution,652.83,"$5,640 ","$141,000 "
1375,12015,"16,461",6322,Shopify Email,480.6,"$2,391 ","$59,775 "
1376,9518,"12,659",6423,Shopify Email,571.08,"$3,661 ","$122,033 "
1377,9818,"15,611",7479,Shopify Email,785.44,"$3,776 ","$125,867 "
1378,2883,"3,085",5896,Shopify Email,201.81,"$1,930 ","$32,167 "
1379,31171,"60,472",10326,Third Party Solution,623.42,"$49,193 ","$1,639,767 "
1380,108635,"222,702",12052,Third Party Solution,1086.35,"$57,107 ","$1,427,675 "
1381,376,406,1616,Shopify Email,26.32,"$1,423 ","$28,460 "
1382,25557,"47,025",10612,Third Party Solution,511.14,"$17,547 ","$877,350 "
1383,16747,"33,159",8376,Third Party Solution,502.41,"$9,661 ","$241,525 "
1384,63793,"129,500",15185,Third Party Solution,637.93,"$50,147 ","$1,671,567 "
1385,513,549,5584,Shopify Email,51.3,"$1,788 ","$44,700 "
1386,81034,"174,223",18673,Third Party Solution,2431.02,"$58,460 ","$974,333 "
1387,105525,"223,713",15177,Third Party Solution,3165.75,"$58,843 ","$5,884,300 "
1388,22309,"42,833",8570,Third Party Solution,669.27,"$11,532 ","$230,640 "
1389,8912,"13,814",6576,Shopify Email,802.08,"$2,926 ","$73,150 "
1390,38760,"70,156",10400,Third Party Solution,775.2,"$21,083 ","$421,660 "
1391,76527,"155,350",14686,Third Party Solution,2295.81,"$53,855 ","$1,077,100 "
1392,34261,"63,040",11628,Third Party Solution,685.22,"$44,115 ","$2,205,750 "
1393,10863,"18,358",6102,Shopify Email,760.41,"$3,860 ","$64,333 "
1394,12378,"15,968",7457,Shopify Email,742.68,"$3,098 ","$103,267 "
1395,75604,"154,988",16054,Third Party Solution,2268.12,"$58,945 ","$5,894,500 "
1396,55153,"113,615",14191,Third Party Solution,551.53,"$56,741 ","$945,683 "
1397,7891,"11,915",6880,Shopify Email,394.55,"$4,745 ","$158,167 "
1398,1557,"1,666",5717,Shopify Email,62.28,$840 ,"$14,000 "
1399,2529,"2,883",3608,Shopify Email,252.9,$235 ,"$5,875 "
1400,22960,"42,935",11367,Third Party Solution,688.8,"$8,486 ","$424,300 "
1401,10616,"18,578",6525,Shopify Email,1061.6,"$3,033 ","$101,100 "
1402,1281,"1,409",1225,Shopify Email,51.24,"$1,137 ","$22,740 "
1403,113052,"226,104",15250,Third Party Solution,3391.56,"$57,345 ","$1,433,625 "
1404,51399,"107,938",18252,Third Party Solution,1541.97,"$58,236 ","$5,823,600 "
1405,99437,"198,874",14674,Third Party Solution,1988.74,"$53,813 ","$1,076,260 "
1406,41699,"76,309",9899,Third Party Solution,1250.97,"$47,314 ","$788,567 "
1407,26436,"48,907",11270,Third Party Solution,264.36,"$19,984 ","$399,680 "
1408,83901,"171,158",13310,Third Party Solution,2517.03,"$52,713 ","$1,317,825 "
1409,3794,"5,995",6094,Shopify Email,303.52,"$4,271 ","$106,775 "
1410,15400,"30,800",9516,Third Party Solution,154,"$23,078 ","$384,633 "
1411,2839,"3,095",1131,Shopify Email,227.12,"$1,001 ","$33,367 "
1412,11082,"18,950",6166,Shopify Email,775.74,"$3,663 ","$122,100 "
1413,1182,"1,300",802,Shopify Email,82.74,"$1,056 ","$21,120 "
1414,108867,"238,419",16781,Third Party Solution,1088.67,"$52,416 ","$873,600 "
1415,61660,"131,952",19785,Third Party Solution,616.6,"$56,626 ","$1,132,520 "
1416,4519,"5,423",6158,Shopify Email,451.9,"$4,872 ","$81,200 "
1417,36545,"66,877",8075,Third Party Solution,365.45,"$22,938 ","$573,450 "
1418,7047,"12,332",6860,Shopify Email,422.82,"$4,395 ","$87,900 "
1419,2978,"3,127",3552,Shopify Email,178.68,$786 ,"$19,650 "
1420,52180,"104,360",16345,Third Party Solution,521.8,"$58,843 ","$5,884,300 "
1421,114888,"243,563",13862,Third Party Solution,2297.76,"$59,082 ","$984,700 "
1422,17561,"30,381",11774,Shopify Email,1053.66,"$2,785 ","$55,700 "
1423,41181,"76,185",10360,Third Party Solution,411.81,"$13,813 ","$460,433 "
1424,36176,"66,926",11063,Third Party Solution,361.76,"$7,101 ","$118,350 "
1425,34588,"67,101",10335,Third Party Solution,691.76,"$32,299 ","$807,475 "
1426,8174,"14,550",6639,Shopify Email,817.4,"$2,293 ","$38,217 "
1427,1673,"1,924",4002,Shopify Email,150.57,"$1,254 ","$20,900 "
1428,59138,"121,824",19078,Third Party Solution,1774.14,"$59,803 ","$1,495,075 "
1429,10214,"17,160",6095,Shopify Email,408.56,"$3,830 ","$76,600 "
1430,23978,"43,400",8590,Third Party Solution,719.34,"$28,713 ","$1,435,650 "
1431,64408,"135,901",12456,Third Party Solution,1288.16,"$56,586 ","$5,658,600 "
1432,3641,"5,425",7152,Shopify Email,364.1,"$3,174 ","$79,350 "
1433,26106,"48,035",9436,Third Party Solution,522.12,"$11,629 ","$193,817 "
1434,37166,"73,589",10539,Third Party Solution,743.32,"$11,525 ","$230,500 "
1435,84890,"173,176",15279,Third Party Solution,848.9,"$57,703 ","$1,442,575 "
1436,2450,"2,818",3063,Shopify Email,122.5,$672 ,"$13,440 "
1437,2419,"2,733",2865,Shopify Email,217.71,$196 ,"$4,900 "
1438,25510,"47,449",9055,Third Party Solution,510.2,"$47,737 ","$1,193,425 "
1439,21607,"41,918",11759,Third Party Solution,648.21,"$49,777 ","$1,244,425 "
1440,36885,"70,450",7877,Third Party Solution,737.7,"$11,158 ","$557,900 "
1441,3609,"4,475",7051,Shopify Email,252.63,"$2,570 ","$42,833 "
1442,59614,"129,959",12781,Third Party Solution,596.14,"$55,755 ","$1,115,100 "
1443,91092,"182,184",12870,Third Party Solution,1821.84,"$50,778 ","$1,015,560 "
1444,4312,"5,476",7444,Shopify Email,258.72,"$2,278 ","$45,560 "
1445,104431,"225,571",17043,Third Party Solution,2088.62,"$50,356 ","$5,035,600 "
1446,107626,"228,167",19724,Third Party Solution,2152.52,"$59,399 ","$1,187,980 "
1447,639,760,5721,Shopify Email,63.9,$873 ,"$21,825 "
1448,103695,"213,612",15581,Third Party Solution,3110.85,"$59,783 ","$2,989,150 "
1449,4532,"7,659",7066,Shopify Email,271.92,"$3,119 ","$62,380 "
1450,7939,"14,290",7147,Shopify Email,635.12,"$2,266 ","$56,650 "
1451,21203,"41,558",11598,Third Party Solution,424.06,"$14,710 ","$245,167 "
1452,4298,"6,189",6704,Shopify Email,257.88,"$4,918 ","$81,967 "
1453,29417,"57,363",9242,Third Party Solution,882.51,"$16,518 ","$330,360 "
1454,19059,"36,784",10547,Third Party Solution,571.77,"$18,387 ","$459,675 "
1455,54664,"72,156",7529,Shopify Email,3826.48,"$3,893 ","$129,767 "
1456,26371,"50,632",11017,Third Party Solution,263.71,"$47,675 ","$2,383,750 "
1457,9902,"17,527",6243,Shopify Email,792.16,"$2,455 ","$40,917 "
1458,110069,"233,346",15420,Third Party Solution,3302.07,"$59,090 ","$984,833 "
1459,30302,"55,150",9517,Third Party Solution,909.06,"$22,694 ","$756,467 "
1460,11643,"15,718",6546,Shopify Email,931.44,"$3,250 ","$108,333 "
1461,103083,"206,166",12009,Third Party Solution,3092.49,"$56,713 ","$1,134,260 "
1462,13057,"21,283",6209,Shopify Email,522.28,"$4,591 ","$153,033 "
1463,13951,"19,252",6381,Shopify Email,1116.08,"$3,700 ","$123,333 "
1464,21000,"40,740",9580,Third Party Solution,420,"$44,225 ","$1,105,625 "
1465,9014,"11,087",7494,Shopify Email,811.26,"$4,933 ","$98,660 "
1466,36969,"71,720",7997,Third Party Solution,1109.07,"$40,012 ","$1,000,300 "
1467,50422,"90,255",8110,Shopify Email,4537.98,"$3,273 ","$81,825 "
1468,30017,"54,031",11427,Third Party Solution,300.17,"$11,750 ","$235,000 "
1469,117754,"254,349",13326,Third Party Solution,2355.08,"$51,997 ","$5,199,700 "
1470,51735,"106,057",13103,Third Party Solution,517.35,"$56,203 ","$1,124,060 "
1471,12608,"17,525",6699,Shopify Email,1134.72,"$3,780 ","$94,500 "
1472,30482,"58,221",9875,Third Party Solution,609.64,"$30,791 ","$769,775 "
1473,45114,"96,995",15821,Third Party Solution,1353.42,"$56,997 ","$1,424,925 "
1474,78235,"170,552",17829,Third Party Solution,782.35,"$57,377 ","$956,283 "
1475,14932,"18,366",7478,Shopify Email,1194.56,"$3,677 ","$73,540 "
1476,13232,"18,922",7168,Shopify Email,1323.2,"$4,879 ","$97,580 "
1477,2154,"2,262",299,Shopify Email,150.78,$806 ,"$16,120 "
1478,92977,"204,549",19956,Third Party Solution,929.77,"$53,110 ","$1,062,200 "
1479,60978,"87,199",13091,Shopify Email,3658.68,"$3,169 ","$63,380 "
1480,38502,"75,464",11205,Third Party Solution,1155.06,"$29,344 ","$1,467,200 "
1481,1878,"2,028",2114,Shopify Email,169.02,$795 ,"$15,900 "
1482,37091,"51,186",8273,Shopify Email,2596.37,"$3,388 ","$112,933 "
1483,37678,"73,849",11881,Third Party Solution,753.56,"$19,133 ","$478,325 "
1484,8547,"12,906",6679,Shopify Email,598.29,"$2,045 ","$68,167 "
1485,16877,"33,754",8321,Third Party Solution,337.54,"$25,485 ","$637,125 "
1486,1981,"2,080",2494,Shopify Email,198.1,"$1,185 ","$29,625 "
1487,31676,"60,818",10881,Third Party Solution,950.28,"$27,933 ","$1,396,650 "
1488,31492,"46,608",11864,Shopify Email,1574.6,"$3,632 ","$60,533 "
1489,19492,"36,255",9927,Third Party Solution,584.76,"$14,111 ","$705,550 "
1490,18822,"37,268",9904,Third Party Solution,376.44,"$23,781 ","$594,525 "
1491,32471,"58,448",9855,Third Party Solution,974.13,"$21,333 ","$355,550 "
1492,63671,"128,615",13737,Third Party Solution,1910.13,"$54,673 ","$1,822,433 "
1493,31523,"61,470",11024,Third Party Solution,315.23,"$42,814 ","$856,280 "
1494,17740,"32,819",10750,Third Party Solution,177.4,"$30,823 ","$770,575 "
1495,6739,"9,637",6984,Shopify Email,539.12,"$4,638 ","$154,600 "
1496,114847,"252,663",17628,Third Party Solution,1148.47,"$57,133 ","$952,217 "
1497,23836,"45,527",11280,Third Party Solution,476.72,"$35,070 ","$1,169,000 "
1498,52732,"110,737",16076,Third Party Solution,1581.96,"$53,109 ","$5,310,900 "
1499,33720,"67,440",8000,Third Party Solution,674.4,"$17,523 ","$292,050 "
1500,53310,"113,550",14086,Third Party Solution,1066.2,"$56,431 ","$5,643,100 "
1501,94666,"194,065",19422,Third Party Solution,1893.32,"$57,281 ","$1,909,367 "
1502,37773,"71,391",11208,Third Party Solution,1133.19,"$13,289 ","$221,483 "
1503,6493,"9,155",6375,Shopify Email,519.44,"$2,081 ","$41,620 "
1504,96365,"195,621",14312,Third Party Solution,963.65,"$50,660 ","$1,266,500 "
1505,25143,"49,532",9020,Third Party Solution,502.86,"$7,594 ","$151,880 "
1506,13342,"16,010",6210,Shopify Email,1334.2,"$3,493 ","$58,217 "
1507,5588,"7,600",7338,Shopify Email,391.16,"$2,096 ","$41,920 "
1508,39744,"71,937",10278,Third Party Solution,1192.32,"$32,519 ","$541,983 "
1509,34495,"62,436",7670,Third Party Solution,1034.85,"$41,140 ","$1,371,333 "
1510,11590,"14,951",6575,Shopify Email,927.2,"$4,095 ","$136,500 "
1511,102800,"215,880",13404,Third Party Solution,1028,"$58,774 ","$5,877,400 "
1512,68879,"140,513",19889,Third Party Solution,1377.58,"$53,487 ","$1,069,740 "
1513,11786,"18,975",6561,Shopify Email,1060.74,"$3,963 ","$79,260 "
1514,19729,"35,512",9709,Third Party Solution,197.29,"$7,501 ","$125,017 "
1515,20985,"40,501",10515,Third Party Solution,419.7,"$45,767 ","$762,783 "
1516,92982,"201,771",16673,Third Party Solution,929.82,"$51,455 ","$1,029,100 "
